,customer_no,location
7950,1042,drinks
7951,1042,drinks
7952,1042,fruit
7953,1042,checkout
7954,1043,fruit
7955,1043,fruit
7956,1043,drinks
7957,1043,drinks
7958,1043,drinks
7959,1043,fruit
7960,1043,fruit
7961,1043,checkout
7962,1044,dairy
7963,1044,fruit
7964,1044,fruit
7965,1044,drinks
7966,1044,drinks
7967,1044,spices
7968,1044,spices
7969,1044,spices
7970,1044,drinks
7971,1044,checkout
7972,1045,dairy
7973,1045,dairy
7974,1045,dairy
7975,1045,dairy
7976,1045,dairy
7977,1045,dairy
7978,1045,dairy
7979,1045,dairy
7980,1045,dairy
7981,1045,drinks
7982,1045,drinks
7983,1045,drinks
7984,1045,drinks
7985,1045,spices
7986,1045,spices
7987,1045,spices
7988,1045,spices
7989,1045,fruit
7990,1045,fruit
7991,1045,checkout
7992,1046,fruit
7993,1046,fruit
7994,1046,spices
7995,1046,spices
7996,1046,spices
7997,1046,dairy
7998,1046,dairy
7999,1046,dairy
8000,1046,dairy
8001,1046,dairy
8002,1046,dairy
8003,1046,dairy
8004,1046,dairy
8005,1046,dairy
8006,1046,dairy
8007,1046,dairy
8008,1046,dairy
8009,1046,dairy
8010,1046,dairy
8011,1046,fruit
8012,1046,checkout
8013,1047,drinks
8014,1047,drinks
8015,1047,drinks
8016,1047,checkout
8017,1048,dairy
8018,1048,dairy
8019,1048,dairy
8020,1048,spices
8021,1048,dairy
8022,1048,dairy
8023,1048,dairy
8024,1048,dairy
8025,1048,dairy
8026,1048,dairy
8027,1048,spices
8028,1048,spices
8029,1048,spices
8030,1048,drinks
8031,1048,drinks
8032,1048,drinks
8033,1048,drinks
8034,1048,drinks
8035,1048,drinks
8036,1048,drinks
8037,1048,drinks
8038,1048,drinks
8039,1048,drinks
8040,1048,checkout
8041,1049,spices
8042,1049,spices
8043,1049,spices
8044,1049,drinks
8045,1049,drinks
8046,1049,drinks
8047,1049,checkout
8048,1050,fruit
8049,1050,checkout
8050,1051,drinks
8051,1051,drinks
8052,1051,checkout
8053,1052,spices
8054,1052,checkout
8055,1053,fruit
8056,1053,fruit
8057,1053,fruit
8058,1053,fruit
8059,1053,fruit
8060,1053,checkout
8061,1054,dairy
8062,1054,dairy
8063,1054,checkout
8064,1055,drinks
8065,1055,drinks
8066,1055,fruit
8067,1055,drinks
8068,1055,drinks
8069,1055,drinks
8070,1055,checkout
8071,1056,dairy
8072,1056,fruit
8073,1056,fruit
8074,1056,fruit
8075,1056,fruit
8076,1056,spices
8077,1056,checkout
8078,1057,dairy
8079,1057,drinks
8080,1057,checkout
8081,1058,fruit
8082,1058,checkout
8083,1059,fruit
8084,1059,fruit
8085,1059,fruit
8086,1059,fruit
8087,1059,fruit
8088,1059,fruit
8089,1059,fruit
8090,1059,fruit
8091,1059,checkout
8092,1060,fruit
8093,1060,fruit
8094,1060,fruit
8095,1060,dairy
8096,1060,dairy
8097,1060,dairy
8098,1060,dairy
8099,1060,dairy
8100,1060,checkout
8101,1061,drinks
8102,1061,drinks
8103,1061,fruit
8104,1061,checkout
8105,1062,dairy
8106,1062,dairy
8107,1062,dairy
8108,1062,dairy
8109,1062,dairy
8110,1062,dairy
8111,1062,checkout
8112,1063,dairy
8113,1063,drinks
8114,1063,spices
8115,1063,fruit
8116,1063,dairy
8117,1063,spices
8118,1063,fruit
8119,1063,fruit
8120,1063,dairy
8121,1063,dairy
8122,1063,checkout
8123,1064,dairy
8124,1064,checkout
8125,1065,fruit
8126,1065,fruit
8127,1065,dairy
8128,1065,dairy
8129,1065,dairy
8130,1065,dairy
8131,1065,spices
8132,1065,fruit
8133,1065,checkout
8134,1066,dairy
8135,1066,dairy
8136,1066,dairy
8137,1066,dairy
8138,1066,spices
8139,1066,checkout
8140,1067,fruit
8141,1067,fruit
8142,1067,fruit
8143,1067,fruit
8144,1067,checkout
8145,1068,dairy
8146,1068,drinks
8147,1068,checkout
8148,1069,drinks
8149,1069,drinks
8150,1069,drinks
8151,1069,fruit
8152,1069,drinks
8153,1069,drinks
8154,1069,fruit
8155,1069,checkout
8156,1070,dairy
8157,1070,dairy
8158,1070,dairy
8159,1070,dairy
8160,1070,dairy
8161,1070,dairy
8162,1070,drinks
8163,1070,drinks
8164,1070,checkout
8165,1071,spices
8166,1071,drinks
8167,1071,drinks
8168,1071,fruit
8169,1071,dairy
8170,1071,checkout
8171,1072,fruit
8172,1072,checkout
8173,1073,fruit
8174,1073,checkout
8175,1074,fruit
8176,1074,fruit
8177,1074,fruit
8178,1074,checkout
8179,1075,fruit
8180,1075,fruit
8181,1075,fruit
8182,1075,checkout
8183,1076,drinks
8184,1076,drinks
8185,1076,checkout
8186,1077,fruit
8187,1077,checkout
8188,1078,spices
8189,1078,spices
8190,1078,drinks
8191,1078,spices
8192,1078,dairy
8193,1078,dairy
8194,1078,dairy
8195,1078,dairy
8196,1078,drinks
8197,1078,drinks
8198,1078,drinks
8199,1078,checkout
8200,1079,fruit
8201,1079,fruit
8202,1079,checkout
8203,1080,spices
8204,1080,spices
8205,1080,drinks
8206,1080,fruit
8207,1080,fruit
8208,1080,fruit
8209,1080,fruit
8210,1080,fruit
8211,1080,fruit
8212,1080,fruit
8213,1080,fruit
8214,1080,drinks
8215,1080,checkout
8216,1081,drinks
8217,1081,fruit
8218,1081,fruit
8219,1081,fruit
8220,1081,dairy
8221,1081,dairy
8222,1081,spices
8223,1081,dairy
8224,1081,dairy
8225,1081,dairy
8226,1081,dairy
8227,1081,dairy
8228,1081,dairy
8229,1081,spices
8230,1081,dairy
8231,1081,dairy
8232,1081,dairy
8233,1081,checkout
8234,1082,fruit
8235,1082,fruit
8236,1082,fruit
8237,1082,checkout
8238,1083,dairy
8239,1083,dairy
8240,1083,dairy
8241,1083,dairy
8242,1083,fruit
8243,1083,fruit
8244,1083,fruit
8245,1083,checkout
8246,1084,fruit
8247,1084,fruit
8248,1084,fruit
8249,1084,checkout
8250,1085,dairy
8251,1085,dairy
8252,1085,spices
8253,1085,spices
8254,1085,dairy
8255,1085,checkout
8256,1086,fruit
8257,1086,checkout
8258,1087,dairy
8259,1087,dairy
8260,1087,dairy
8261,1087,dairy
8262,1087,drinks
8263,1087,drinks
8264,1087,drinks
8265,1087,spices
8266,1087,spices
8267,1087,drinks
8268,1087,drinks
8269,1087,checkout
8270,1088,dairy
8271,1088,dairy
8272,1088,dairy
8273,1088,dairy
8274,1088,dairy
8275,1088,dairy
8276,1088,dairy
8277,1088,dairy
8278,1088,dairy
8279,1088,dairy
8280,1088,dairy
8281,1088,spices
8282,1088,spices
8283,1088,spices
8284,1088,spices
8285,1088,spices
8286,1088,dairy
8287,1088,dairy
8288,1088,checkout
8289,1089,spices
8290,1089,checkout
8291,1090,spices
8292,1090,drinks
8293,1090,drinks
8294,1090,drinks
8295,1090,drinks
8296,1090,drinks
8297,1090,drinks
8298,1090,drinks
8299,1090,checkout
8300,1091,fruit
8301,1091,fruit
8302,1091,fruit
8303,1091,checkout
8304,1092,dairy
8305,1092,fruit
8306,1092,fruit
8307,1092,fruit
8308,1092,checkout
8309,1093,spices
8310,1093,drinks
8311,1093,drinks
8312,1093,drinks
8313,1093,drinks
8314,1093,drinks
8315,1093,drinks
8316,1093,drinks
8317,1093,drinks
8318,1093,checkout
8319,1094,dairy
8320,1094,fruit
8321,1094,fruit
8322,1094,checkout
8323,1095,dairy
8324,1095,drinks
8325,1095,fruit
8326,1095,fruit
8327,1095,fruit
8328,1095,drinks
8329,1095,drinks
8330,1095,checkout
8331,1096,drinks
8332,1096,drinks
8333,1096,drinks
8334,1096,drinks
8335,1096,spices
8336,1096,spices
8337,1096,spices
8338,1096,drinks
8339,1096,checkout
8340,1097,fruit
8341,1097,fruit
8342,1097,fruit
8343,1097,drinks
8344,1097,drinks
8345,1097,drinks
8346,1097,spices
8347,1097,drinks
8348,1097,drinks
8349,1097,drinks
8350,1097,checkout
8351,1098,spices
8352,1098,drinks
8353,1098,checkout
8354,1099,drinks
8355,1099,drinks
8356,1099,drinks
8357,1099,fruit
8358,1099,checkout
8359,1100,spices
8360,1100,spices
8361,1100,dairy
8362,1100,dairy
8363,1100,dairy
8364,1100,checkout
8365,1101,spices
8366,1101,dairy
8367,1101,dairy
8368,1101,dairy
8369,1101,dairy
8370,1101,dairy
8371,1101,drinks
8372,1101,checkout
8373,1102,fruit
8374,1102,dairy
8375,1102,dairy
8376,1102,dairy
8377,1102,dairy
8378,1102,dairy
8379,1102,dairy
8380,1102,dairy
8381,1102,dairy
8382,1102,dairy
8383,1102,dairy
8384,1102,drinks
8385,1102,drinks
8386,1102,checkout
8387,1103,fruit
8388,1103,checkout
8389,1104,dairy
8390,1104,dairy
8391,1104,dairy
8392,1104,dairy
8393,1104,dairy
8394,1104,dairy
8395,1104,drinks
8396,1104,drinks
8397,1104,drinks
8398,1104,drinks
8399,1104,drinks
8400,1104,drinks
8401,1104,drinks
8402,1104,drinks
8403,1104,drinks
8404,1104,checkout
8405,1105,fruit
8406,1105,drinks
8407,1105,drinks
8408,1105,drinks
8409,1105,drinks
8410,1105,fruit
8411,1105,fruit
8412,1105,fruit
8413,1105,checkout
8414,1106,fruit
8415,1106,fruit
8416,1106,fruit
8417,1106,checkout
8418,1107,fruit
8419,1107,fruit
8420,1107,checkout
8421,1108,drinks
8422,1108,checkout
8423,1109,fruit
8424,1109,fruit
8425,1109,fruit
8426,1109,dairy
8427,1109,dairy
8428,1109,dairy
8429,1109,dairy
8430,1109,dairy
8431,1109,dairy
8432,1109,spices
8433,1109,spices
8434,1109,spices
8435,1109,checkout
8436,1110,drinks
8437,1110,fruit
8438,1110,fruit
8439,1110,fruit
8440,1110,checkout
8441,1111,spices
8442,1111,drinks
8443,1111,checkout
8444,1112,spices
8445,1112,checkout
8446,1113,dairy
8447,1113,checkout
8448,1114,dairy
8449,1114,checkout
8450,1115,fruit
8451,1115,fruit
8452,1115,dairy
8453,1115,spices
8454,1115,spices
8455,1115,fruit
8456,1115,fruit
8457,1115,checkout
8458,1116,drinks
8459,1116,drinks
8460,1116,drinks
8461,1116,drinks
8462,1116,checkout
8463,1117,fruit
8464,1117,fruit
8465,1117,drinks
8466,1117,drinks
8467,1117,drinks
8468,1117,fruit
8469,1117,checkout
8470,1118,dairy
8471,1118,checkout
8472,1119,drinks
8473,1119,drinks
8474,1119,drinks
8475,1119,checkout
8476,1120,spices
8477,1120,drinks
8478,1120,drinks
8479,1120,checkout
8480,1121,drinks
8481,1121,checkout
8482,1122,dairy
8483,1122,dairy
8484,1122,dairy
8485,1122,dairy
8486,1122,dairy
8487,1122,checkout
8488,1123,fruit
8489,1123,dairy
8490,1123,dairy
8491,1123,dairy
8492,1123,checkout
8493,1124,drinks
8494,1124,drinks
8495,1124,drinks
8496,1124,drinks
8497,1124,drinks
8498,1124,drinks
8499,1124,fruit
8500,1124,fruit
8501,1124,checkout
8502,1125,fruit
8503,1125,fruit
8504,1125,fruit
8505,1125,fruit
8506,1125,checkout
8507,1126,dairy
8508,1126,checkout
8509,1127,drinks
8510,1127,checkout
8511,1128,spices
8512,1128,checkout
8513,1129,dairy
8514,1129,spices
8515,1129,drinks
8516,1129,drinks
8517,1129,checkout
8518,1130,spices
8519,1130,drinks
8520,1130,drinks
8521,1130,drinks
8522,1130,checkout
8523,1131,dairy
8524,1131,dairy
8525,1131,dairy
8526,1131,drinks
8527,1131,drinks
8528,1131,drinks
8529,1131,drinks
8530,1131,fruit
8531,1131,checkout
8532,1132,dairy
8533,1132,fruit
8534,1132,checkout
8535,1133,drinks
8536,1133,drinks
8537,1133,checkout
8538,1134,fruit
8539,1134,fruit
8540,1134,spices
8541,1134,dairy
8542,1134,dairy
8543,1134,fruit
8544,1134,fruit
8545,1134,fruit
8546,1134,fruit
8547,1134,fruit
8548,1134,fruit
8549,1134,fruit
8550,1134,fruit
8551,1134,fruit
8552,1134,fruit
8553,1134,checkout
8554,1135,spices
8555,1135,drinks
8556,1135,drinks
8557,1135,drinks
8558,1135,drinks
8559,1135,drinks
8560,1135,drinks
8561,1135,drinks
8562,1135,checkout
8563,1136,fruit
8564,1136,fruit
8565,1136,dairy
8566,1136,dairy
8567,1136,fruit
8568,1136,spices
8569,1136,spices
8570,1136,spices
8571,1136,dairy
8572,1136,dairy
8573,1136,dairy
8574,1136,spices
8575,1136,checkout
8576,1137,dairy
8577,1137,dairy
8578,1137,dairy
8579,1137,dairy
8580,1137,dairy
8581,1137,dairy
8582,1137,dairy
8583,1137,dairy
8584,1137,dairy
8585,1137,spices
8586,1137,drinks
8587,1137,drinks
8588,1137,drinks
8589,1137,checkout
8590,1138,fruit
8591,1138,dairy
8592,1138,dairy
8593,1138,dairy
8594,1138,dairy
8595,1138,dairy
8596,1138,fruit
8597,1138,spices
8598,1138,spices
8599,1138,dairy
8600,1138,dairy
8601,1138,dairy
8602,1138,dairy
8603,1138,spices
8604,1138,spices
8605,1138,spices
8606,1138,checkout
8607,1139,dairy
8608,1139,dairy
8609,1139,dairy
8610,1139,dairy
8611,1139,dairy
8612,1139,spices
8613,1139,dairy
8614,1139,dairy
8615,1139,dairy
8616,1139,drinks
8617,1139,checkout
8618,1140,drinks
8619,1140,drinks
8620,1140,drinks
8621,1140,spices
8622,1140,checkout
8623,1141,dairy
8624,1141,dairy
8625,1141,dairy
8626,1141,dairy
8627,1141,checkout
8628,1142,fruit
8629,1142,dairy
8630,1142,dairy
8631,1142,drinks
8632,1142,drinks
8633,1142,drinks
8634,1142,fruit
8635,1142,dairy
8636,1142,dairy
8637,1142,dairy
8638,1142,dairy
8639,1142,dairy
8640,1142,dairy
8641,1142,dairy
8642,1142,dairy
8643,1142,dairy
8644,1142,dairy
8645,1142,dairy
8646,1142,dairy
8647,1142,dairy
8648,1142,drinks
8649,1142,drinks
8650,1142,drinks
8651,1142,drinks
8652,1142,drinks
8653,1142,drinks
8654,1142,checkout
8655,1143,spices
8656,1143,dairy
8657,1143,dairy
8658,1143,dairy
8659,1143,dairy
8660,1143,dairy
8661,1143,dairy
8662,1143,dairy
8663,1143,spices
8664,1143,dairy
8665,1143,drinks
8666,1143,fruit
8667,1143,fruit
8668,1143,fruit
8669,1143,fruit
8670,1143,checkout
8671,1144,drinks
8672,1144,drinks
8673,1144,drinks
8674,1144,checkout
8675,1145,dairy
8676,1145,spices
8677,1145,drinks
8678,1145,drinks
8679,1145,drinks
8680,1145,drinks
8681,1145,drinks
8682,1145,drinks
8683,1145,drinks
8684,1145,checkout
8685,1146,dairy
8686,1146,dairy
8687,1146,dairy
8688,1146,dairy
8689,1146,dairy
8690,1146,dairy
8691,1146,dairy
8692,1146,dairy
8693,1146,checkout
8694,1147,drinks
8695,1147,drinks
8696,1147,drinks
8697,1147,drinks
8698,1147,drinks
8699,1147,checkout
8700,1148,fruit
8701,1148,checkout
8702,1149,spices
8703,1149,drinks
8704,1149,spices
8705,1149,dairy
8706,1149,dairy
8707,1149,dairy
8708,1149,dairy
8709,1149,dairy
8710,1149,dairy
8711,1149,dairy
8712,1149,dairy
8713,1149,dairy
8714,1149,dairy
8715,1149,dairy
8716,1149,dairy
8717,1149,dairy
8718,1149,dairy
8719,1149,dairy
8720,1149,dairy
8721,1149,dairy
8722,1149,dairy
8723,1149,dairy
8724,1149,dairy
8725,1149,dairy
8726,1149,dairy
8727,1149,dairy
8728,1149,dairy
8729,1149,dairy
8730,1149,dairy
8731,1149,drinks
8732,1149,drinks
8733,1149,drinks
8734,1149,spices
8735,1149,checkout
8736,1150,fruit
8737,1150,fruit
8738,1150,dairy
8739,1150,dairy
8740,1150,dairy
8741,1150,dairy
8742,1150,dairy
8743,1150,dairy
8744,1150,dairy
8745,1150,dairy
8746,1150,dairy
8747,1150,dairy
8748,1150,spices
8749,1150,spices
8750,1150,dairy
8751,1150,dairy
8752,1150,fruit
8753,1150,fruit
8754,1150,checkout
8755,1151,dairy
8756,1151,dairy
8757,1151,dairy
8758,1151,dairy
8759,1151,dairy
8760,1151,dairy
8761,1151,dairy
8762,1151,dairy
8763,1151,checkout
8764,1152,dairy
8765,1152,dairy
8766,1152,dairy
8767,1152,dairy
8768,1152,dairy
8769,1152,spices
8770,1152,spices
8771,1152,spices
8772,1152,spices
8773,1152,dairy
8774,1152,dairy
8775,1152,dairy
8776,1152,spices
8777,1152,spices
8778,1152,spices
8779,1152,spices
8780,1152,checkout
8781,1153,drinks
8782,1153,drinks
8783,1153,drinks
8784,1153,fruit
8785,1153,dairy
8786,1153,fruit
8787,1153,fruit
8788,1153,fruit
8789,1153,dairy
8790,1153,fruit
8791,1153,fruit
8792,1153,fruit
8793,1153,fruit
8794,1153,checkout
8795,1154,dairy
8796,1154,dairy
8797,1154,dairy
8798,1154,dairy
8799,1154,dairy
8800,1154,dairy
8801,1154,dairy
8802,1154,dairy
8803,1154,dairy
8804,1154,dairy
8805,1154,checkout
8806,1155,drinks
8807,1155,fruit
8808,1155,dairy
8809,1155,drinks
8810,1155,drinks
8811,1155,drinks
8812,1155,drinks
8813,1155,drinks
8814,1155,checkout
8815,1156,fruit
8816,1156,dairy
8817,1156,spices
8818,1156,spices
8819,1156,drinks
8820,1156,drinks
8821,1156,drinks
8822,1156,drinks
8823,1156,checkout
8824,1157,spices
8825,1157,dairy
8826,1157,checkout
8827,1158,fruit
8828,1158,fruit
8829,1158,checkout
8830,1159,spices
8831,1159,spices
8832,1159,checkout
8833,1160,spices
8834,1160,dairy
8835,1160,dairy
8836,1160,dairy
8837,1160,checkout
8838,1161,drinks
8839,1161,drinks
8840,1161,drinks
8841,1161,drinks
8842,1161,checkout
8843,1162,spices
8844,1162,spices
8845,1162,fruit
8846,1162,fruit
8847,1162,fruit
8848,1162,fruit
8849,1162,fruit
8850,1162,fruit
8851,1162,fruit
8852,1162,fruit
8853,1162,fruit
8854,1162,fruit
8855,1162,checkout
8856,1163,dairy
8857,1163,drinks
8858,1163,checkout
8859,1164,fruit
8860,1164,drinks
8861,1164,checkout
8862,1165,dairy
8863,1165,dairy
8864,1165,dairy
8865,1165,dairy
8866,1165,dairy
8867,1165,dairy
8868,1165,dairy
8869,1165,dairy
8870,1165,dairy
8871,1165,dairy
8872,1165,dairy
8873,1165,dairy
8874,1165,dairy
8875,1165,dairy
8876,1165,dairy
8877,1165,dairy
8878,1165,dairy
8879,1165,dairy
8880,1165,spices
8881,1165,fruit
8882,1165,dairy
8883,1165,dairy
8884,1165,dairy
8885,1165,dairy
8886,1165,fruit
8887,1165,fruit
8888,1165,fruit
8889,1165,fruit
8890,1165,fruit
8891,1165,checkout
8892,1166,spices
8893,1166,drinks
8894,1166,drinks
8895,1166,fruit
8896,1166,fruit
8897,1166,fruit
8898,1166,fruit
8899,1166,checkout
8900,1167,spices
8901,1167,checkout
8902,1168,fruit
8903,1168,fruit
8904,1168,fruit
8905,1168,checkout
8906,1169,dairy
8907,1169,checkout
8908,1170,drinks
8909,1170,drinks
8910,1170,checkout
8911,1171,fruit
8912,1171,fruit
8913,1171,fruit
8914,1171,checkout
8915,1172,spices
8916,1172,spices
8917,1172,spices
8918,1172,spices
8919,1172,spices
8920,1172,dairy
8921,1172,dairy
8922,1172,dairy
8923,1172,checkout
8924,1173,spices
8925,1173,checkout
8926,1174,fruit
8927,1174,fruit
8928,1174,fruit
8929,1174,fruit
8930,1174,fruit
8931,1174,checkout
8932,1175,fruit
8933,1175,fruit
8934,1175,checkout
8935,1176,fruit
8936,1176,checkout
8937,1177,drinks
8938,1177,drinks
8939,1177,drinks
8940,1177,drinks
8941,1177,drinks
8942,1177,drinks
8943,1177,drinks
8944,1177,checkout
8945,1178,fruit
8946,1178,fruit
8947,1178,fruit
8948,1178,fruit
8949,1178,fruit
8950,1178,checkout
8951,1179,dairy
8952,1179,dairy
8953,1179,checkout
8954,1180,dairy
8955,1180,dairy
8956,1180,dairy
8957,1180,spices
8958,1180,spices
8959,1180,fruit
8960,1180,fruit
8961,1180,checkout
8962,1181,dairy
8963,1181,dairy
8964,1181,checkout
8965,1182,dairy
8966,1182,checkout
8967,1183,drinks
8968,1183,drinks
8969,1183,drinks
8970,1183,checkout
8971,1184,dairy
8972,1184,drinks
8973,1184,drinks
8974,1184,drinks
8975,1184,checkout
8976,1185,dairy
8977,1185,drinks
8978,1185,checkout
8979,1186,fruit
8980,1186,dairy
8981,1186,drinks
8982,1186,drinks
8983,1186,fruit
8984,1186,fruit
8985,1186,checkout
8986,1187,dairy
8987,1187,drinks
8988,1187,checkout
8989,1188,fruit
8990,1188,dairy
8991,1188,dairy
8992,1188,dairy
8993,1188,dairy
8994,1188,dairy
8995,1188,checkout
8996,1189,dairy
8997,1189,dairy
8998,1189,dairy
8999,1189,dairy
9000,1189,dairy
9001,1189,dairy
9002,1189,dairy
9003,1189,dairy
9004,1189,dairy
9005,1189,dairy
9006,1189,dairy
9007,1189,dairy
9008,1189,dairy
9009,1189,dairy
9010,1189,dairy
9011,1189,dairy
9012,1189,dairy
9013,1189,spices
9014,1189,spices
9015,1189,drinks
9016,1189,spices
9017,1189,spices
9018,1189,fruit
9019,1189,fruit
9020,1189,checkout
9021,1190,spices
9022,1190,drinks
9023,1190,drinks
9024,1190,checkout
9025,1191,dairy
9026,1191,dairy
9027,1191,dairy
9028,1191,dairy
9029,1191,dairy
9030,1191,dairy
9031,1191,dairy
9032,1191,checkout
9033,1192,drinks
9034,1192,drinks
9035,1192,drinks
9036,1192,fruit
9037,1192,spices
9038,1192,fruit
9039,1192,checkout
9040,1193,drinks
9041,1193,drinks
9042,1193,drinks
9043,1193,checkout
9044,1194,fruit
9045,1194,dairy
9046,1194,dairy
9047,1194,dairy
9048,1194,dairy
9049,1194,checkout
9050,1195,fruit
9051,1195,dairy
9052,1195,spices
9053,1195,drinks
9054,1195,drinks
9055,1195,fruit
9056,1195,drinks
9057,1195,drinks
9058,1195,drinks
9059,1195,checkout
9060,1196,spices
9061,1196,checkout
9062,1197,spices
9063,1197,dairy
9064,1197,dairy
9065,1197,drinks
9066,1197,checkout
9067,1198,drinks
9068,1198,drinks
9069,1198,drinks
9070,1198,drinks
9071,1198,drinks
9072,1198,checkout
9073,1199,drinks
9074,1199,checkout
9075,1200,fruit
9076,1200,checkout
9077,1201,dairy
9078,1201,dairy
9079,1201,dairy
9080,1201,dairy
9081,1201,dairy
9082,1201,dairy
9083,1201,checkout
9084,1202,fruit
9085,1202,checkout
9086,1203,dairy
9087,1203,spices
9088,1203,drinks
9089,1203,drinks
9090,1203,drinks
9091,1203,checkout
9092,1204,drinks
9093,1204,drinks
9094,1204,checkout
9095,1205,dairy
9096,1205,dairy
9097,1205,dairy
9098,1205,spices
9099,1205,dairy
9100,1205,dairy
9101,1205,fruit
9102,1205,drinks
9103,1205,drinks
9104,1205,fruit
9105,1205,fruit
9106,1205,dairy
9107,1205,dairy
9108,1205,checkout
9109,1206,spices
9110,1206,checkout
9111,1207,fruit
9112,1207,checkout
9113,1208,drinks
9114,1208,drinks
9115,1208,drinks
9116,1208,drinks
9117,1208,fruit
9118,1208,fruit
9119,1208,fruit
9120,1208,checkout
9121,1209,drinks
9122,1209,checkout
9123,1210,spices
9124,1210,drinks
9125,1210,checkout
9126,1211,fruit
9127,1211,fruit
9128,1211,checkout
9129,1212,dairy
9130,1212,dairy
9131,1212,spices
9132,1212,spices
9133,1212,fruit
9134,1212,fruit
9135,1212,fruit
9136,1212,fruit
9137,1212,fruit
9138,1212,fruit
9139,1212,fruit
9140,1212,fruit
9141,1212,dairy
9142,1212,dairy
9143,1212,dairy
9144,1212,dairy
9145,1212,dairy
9146,1212,fruit
9147,1212,spices
9148,1212,dairy
9149,1212,dairy
9150,1212,dairy
9151,1212,fruit
9152,1212,fruit
9153,1212,fruit
9154,1212,fruit
9155,1212,fruit
9156,1212,dairy
9157,1212,dairy
9158,1212,dairy
9159,1212,dairy
9160,1212,dairy
9161,1212,dairy
9162,1212,dairy
9163,1212,checkout
9164,1213,fruit
9165,1213,dairy
9166,1213,dairy
9167,1213,dairy
9168,1213,dairy
9169,1213,dairy
9170,1213,dairy
9171,1213,fruit
9172,1213,fruit
9173,1213,fruit
9174,1213,fruit
9175,1213,fruit
9176,1213,dairy
9177,1213,dairy
9178,1213,dairy
9179,1213,checkout
9180,1214,spices
9181,1214,drinks
9182,1214,spices
9183,1214,checkout
9184,1215,drinks
9185,1215,checkout
9186,1216,dairy
9187,1216,dairy
9188,1216,dairy
9189,1216,drinks
9190,1216,drinks
9191,1216,drinks
9192,1216,drinks
9193,1216,drinks
9194,1216,drinks
9195,1216,drinks
9196,1216,drinks
9197,1216,spices
9198,1216,fruit
9199,1216,dairy
9200,1216,dairy
9201,1216,dairy
9202,1216,dairy
9203,1216,dairy
9204,1216,dairy
9205,1216,dairy
9206,1216,checkout
9207,1217,fruit
9208,1217,fruit
9209,1217,fruit
9210,1217,fruit
9211,1217,checkout
9212,1218,dairy
9213,1218,dairy
9214,1218,checkout
9215,1219,dairy
9216,1219,dairy
9217,1219,dairy
9218,1219,dairy
9219,1219,dairy
9220,1219,dairy
9221,1219,drinks
9222,1219,drinks
9223,1219,drinks
9224,1219,checkout
9225,1220,fruit
9226,1220,fruit
9227,1220,dairy
9228,1220,dairy
9229,1220,dairy
9230,1220,dairy
9231,1220,dairy
9232,1220,dairy
9233,1220,dairy
9234,1220,checkout
9235,1221,fruit
9236,1221,spices
9237,1221,dairy
9238,1221,dairy
9239,1221,dairy
9240,1221,dairy
9241,1221,dairy
9242,1221,dairy
9243,1221,fruit
9244,1221,drinks
9245,1221,drinks
9246,1221,checkout
9247,1222,fruit
9248,1222,drinks
9249,1222,checkout
9250,1223,fruit
9251,1223,fruit
9252,1223,fruit
9253,1223,checkout
9254,1224,fruit
9255,1224,fruit
9256,1224,fruit
9257,1224,fruit
9258,1224,fruit
9259,1224,fruit
9260,1224,fruit
9261,1224,drinks
9262,1224,drinks
9263,1224,drinks
9264,1224,drinks
9265,1224,checkout
9266,1225,fruit
9267,1225,fruit
9268,1225,fruit
9269,1225,fruit
9270,1225,fruit
9271,1225,dairy
9272,1225,dairy
9273,1225,spices
9274,1225,spices
9275,1225,checkout
9276,1226,dairy
9277,1226,dairy
9278,1226,checkout
9279,1227,fruit
9280,1227,checkout
9281,1228,drinks
9282,1228,checkout
9283,1229,dairy
9284,1229,fruit
9285,1229,checkout
9286,1230,dairy
9287,1230,dairy
9288,1230,spices
9289,1230,fruit
9290,1230,fruit
9291,1230,fruit
9292,1230,spices
9293,1230,drinks
9294,1230,fruit
9295,1230,drinks
9296,1230,drinks
9297,1230,drinks
9298,1230,drinks
9299,1230,drinks
9300,1230,drinks
9301,1230,fruit
9302,1230,dairy
9303,1230,dairy
9304,1230,dairy
9305,1230,dairy
9306,1230,dairy
9307,1230,dairy
9308,1230,dairy
9309,1230,dairy
9310,1230,spices
9311,1230,spices
9312,1230,checkout
9313,1231,spices
9314,1231,dairy
9315,1231,dairy
9316,1231,spices
9317,1231,dairy
9318,1231,dairy
9319,1231,drinks
9320,1231,drinks
9321,1231,fruit
9322,1231,fruit
9323,1231,fruit
9324,1231,fruit
9325,1231,checkout
9326,1232,fruit
9327,1232,fruit
9328,1232,spices
9329,1232,drinks
9330,1232,drinks
9331,1232,checkout
9332,1233,spices
9333,1233,spices
9334,1233,checkout
9335,1234,fruit
9336,1234,drinks
9337,1234,drinks
9338,1234,drinks
9339,1234,drinks
9340,1234,spices
9341,1234,checkout
9342,1235,fruit
9343,1235,fruit
9344,1235,fruit
9345,1235,dairy
9346,1235,dairy
9347,1235,dairy
9348,1235,dairy
9349,1235,dairy
9350,1235,dairy
9351,1235,checkout
9352,1236,spices
9353,1236,fruit
9354,1236,fruit
9355,1236,checkout
9356,1237,drinks
9357,1237,drinks
9358,1237,fruit
9359,1237,checkout
9360,1238,fruit
9361,1238,fruit
9362,1238,fruit
